#ZVView-data-copy:  12-Mar-2026 01:30:19
#=======================================
#
#name:   CENDL-3.2: U-235(N,F)
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  2
#ldata:  45407
#data...
#            X            Y
#          MeV        barns
    0.00190931      3.14847 
    0.00190936      3.15856 
    0.00190941      3.19276 
    0.00190947      3.25328 
    0.00190952      3.32752 
    0.00190956      3.42088 
    0.00190961      3.53243 
    0.00190966      3.66087 
    0.00190972      3.85551 
    0.00190978      4.05635 
    0.00190986      4.38343 
    0.00191001      4.94628 
    0.00191009      5.25061 
    0.00191017      5.50362 
    0.00191024      5.71438 
    0.00191029      5.83324 
    0.00191036      5.94293 
    0.00191042      6.00927 
    0.00191047      6.03186 
    0.00191049      6.03226 
    0.00191054        6.012 
     0.0019106      5.94921 
    0.00191066      5.85557 
    0.00191073      5.68979 
    0.00191079      5.49798 
    0.00191086      5.24815 
    0.00191095        4.901 
    0.00191106      4.39111 
     0.0019112      3.79806 
    0.00191126      3.53899 
    0.00191133        3.266 
    0.00191138      3.07911 
    0.00191143      2.91009 
    0.00191149      2.76074 
    0.00191152      2.66481 
    0.00191157      2.57364 
    0.00191161      2.49656 
    0.00191165      2.43369 
    0.00191169        2.385 
    0.00191173      2.35028 
    0.00191177      2.32919 
    0.00191182      2.32113 
    0.00191186      2.32653 
    0.00191191      2.34682 
    0.00191195      2.37974 
      0.001912      2.42281 
    0.00191206       2.5053 
    0.00191213      2.60952 
    0.00191224      2.79002 
    0.00191244      3.16188 
    0.00191254      3.31739 
    0.00191261      3.41575 
    0.00191268      3.49625 
    0.00191275      3.55621 
    0.00191281      3.59545 
     0.0019129      3.61979 
    0.00191294      3.62218 
    0.00191303      3.60836 
    0.00191315      3.56166 
    0.00191331      3.48591 
     0.0019134       3.4601 
    0.00191344      3.45756 
     0.0019135       3.4673 
    0.00191355      3.49698 
     0.0019136      3.53831 
    0.00191365      3.59739 
     0.0019137      3.67626 
    0.00191375       3.7768 
    0.00191379      3.90082 
    0.00191383      4.01413 
    0.00191387      4.16259 
    0.00191391      4.33237 
    0.00191396      4.52422 
      0.001914      4.74901 
    0.00191405      5.01044 
    0.00191409      5.31639 
    0.00191414      5.61622 
    0.00191419      6.03002 
    0.00191424      6.43247 
    0.00191431      7.07416 
    0.00191438      7.66276 
    0.00191445      8.44585 
    0.00191457      9.67579 
    0.00191476      11.7981 
    0.00191485      12.7949 
    0.00191494      13.6096 
    0.00191502      14.2612 
    0.00191509      14.6966 
    0.00191515      15.0265 
    0.00191522      15.2803 
    0.00191529      15.4519 
    0.00191535      15.4979 
    0.00191541       15.454 
    0.00191547       15.332 
    0.00191554      15.1173 
    0.00191561      14.7923 
     0.0019157      14.3296 
    0.00191579      13.7087 
    0.00191596      12.5973 
    0.00191604      12.1554 
    0.00191612      11.7875 
    0.00191617       11.578 
    0.00191624      11.4172 
     0.0019163      11.3338 
    0.00191633      11.3227 
    0.00191639      11.3634 
    0.00191644      11.4656 
     0.0019165      11.6287 
    0.00191653        11.77 
     0.0019166      12.1255 
    0.00191667      12.5675 
    0.00191675      13.1378 
    0.00191688       14.205 
    0.00191702      15.3477 
    0.00191712      16.1238 
    0.00191719      16.5603 
    0.00191725      16.8601 
    0.00191731      17.1014 
    0.00191737        17.24 
    0.00191743      17.3076 
    0.00191746      17.3098 
    0.00191751       17.266 
    0.00191757      17.1112 
    0.00191763      16.9128 
    0.00191769      16.5953 
    0.00191777      16.1302 
    0.00191786      15.5006 
    0.00191797      14.6189 
    0.00191817      12.9344 
    0.00191826      12.2331 
    0.00191834      11.6082 
    0.00191843      11.0601 
    0.00191853      10.4475 
    0.00191863      9.90217 
     0.0019188       9.0833 
    0.00191903      8.02113 
    0.00191919      7.22067 
    0.00191938      6.15236 
    0.00191954      5.31477 
    0.00191964      4.79671 
    0.00191973      4.37142 
     0.0019198       4.0661 
    0.00191986      3.81765 
    0.00191992      3.60816 
    0.00191998      3.38541 
    0.00192004      3.22313 
     0.0019201      3.05297 
    0.00192015      2.92988 
    0.00192022      2.80331 
    0.00192029      2.68006 
    0.00192036      2.58392 
    0.00192043      2.49316 
     0.0019205      2.42863 
    0.00192058      2.37181 
    0.00192065      2.33339 
    0.00192072      2.30273 
    0.00192079      2.28852 
    0.00192083      2.28591 
     0.0019209      2.29072 
    0.00192095       2.3056 
    0.00192101      2.33169 
    0.00192106      2.37159 
    0.00192112      2.42951 
    0.00192117      2.48872 
    0.00192122      2.56647 
    0.00192127      2.65691 
    0.00192132      2.77222 
    0.00192137      2.89356 
    0.00192142      3.05474 
    0.00192148      3.24351 
    0.00192152      3.39751 
    0.00192157      3.61786 
    0.00192162      3.87081 
    0.00192167      4.09519 
    0.00192173      4.46305 
    0.00192179      4.83476 
    0.00192184      5.16979 
    0.00192191      5.64571 
    0.00192201      6.38553 
    0.00192222      8.00212 
    0.00192231      8.68973 
    0.00192238      9.17123 
    0.00192245      9.54921 
    0.00192251      9.84421 
    0.00192257      10.0692 
    0.00192263      10.2257 
    0.00192269      10.3424 
    0.00192275      10.3761 
    0.00192276      10.3762 
    0.00192282      10.3357 
    0.00192289      10.2186 
    0.00192295      10.0544 
    0.00192302      9.79261 
     0.0019231      9.43496 
    0.00192321      8.82631 
    0.00192336      8.01689 
    0.00192344      7.61906 
    0.00192352      7.32408 
    0.00192357      7.16655 
    0.00192362      7.04002 
    0.00192367      6.96273 
    0.00192371      6.92273 
    0.00192373      6.91763 
    0.00192379      6.93787 
    0.00192383      6.99311 
    0.00192388      7.08806 
    0.00192393      7.22685 
    0.00192397      7.39954 
    0.00192405      7.71211 
    0.00192412      8.12701 
    0.00192426      8.91201 
    0.00192439       9.6774 
    0.00192446      10.0858 
    0.00192453      10.3999 
    0.00192459      10.6193 
    0.00192466      10.8108 
    0.00192471      10.8895 
    0.00192477      10.9349 
    0.00192478      10.9351 
    0.00192484       10.889 
     0.0019249      10.7904 
    0.00192496      10.5934 
    0.00192502      10.3826 
    0.00192508      10.0985 
    0.00192514      9.71623 
    0.00192521      9.28614 
    0.00192531      8.54692 
    0.00192553      6.93409 
    0.00192561      6.34785 
    0.00192567      5.95794 
    0.00192574      5.56202 
    0.00192578      5.31027 
    0.00192583      5.08036 
    0.00192588      4.87286 
    0.00192592      4.69202 
    0.00192597      4.53213 
    0.00192602      4.36623 
    0.00192607      4.25135 
    0.00192612      4.13348 
    0.00192619      4.01516 
    0.00192625       3.9357 
    0.00192633      3.85653 
    0.00192646      3.76155 
    0.00192662      3.64946 
    0.00192672       3.5541 
     0.0019268      3.45965 
     0.0019269      3.31923 
    0.00192699      3.16222 
    0.00192716      2.85651 
    0.00192729      2.60411 
    0.00192736      2.47797 
    0.00192742      2.39001 
    0.00192748      2.30232 
    0.00192755       2.2295 
    0.00192761      2.17333 
    0.00192767      2.13636 
    0.00192773       2.1171 
    0.00192776      2.11317 
    0.00192782      2.11925 
    0.00192787      2.13571 
    0.00192791      2.16167 
    0.00192797      2.21051 
    0.00192802      2.26218 
    0.00192808      2.33473 
    0.00192814      2.44072 
    0.00192821       2.5684 
    0.00192828       2.7209 
    0.00192836      2.89655 
    0.00192843       3.0939 
    0.00192853      3.36754 
    0.00192865      3.72971 
    0.00192883      4.33587 
    0.00192904      5.04436 
    0.00192915      5.40076 
    0.00192929       5.7865 
    0.00192943      6.15661 
    0.00192977      6.93423 
    0.00192993       7.3509 
    0.00193007      7.77407 
    0.00193033      8.55314 
    0.00193042      8.79565 
     0.0019305      8.96735 
    0.00193059      9.09588 
    0.00193067      9.14261 
    0.00193075      9.11781 
    0.00193081      9.04852 
    0.00193087      8.93303 
    0.00193095      8.70937 
    0.00193101      8.50117 
    0.00193108      8.19687 
    0.00193117      7.75482 
    0.00193128       7.1259 
    0.00193143      6.26615 
    0.00193152      5.80448 
    0.00193157      5.52688 
    0.00193163      5.27571 
    0.00193169       5.0562 
    0.00193174      4.87319 
    0.00193179      4.76025 
    0.00193183      4.67283 
    0.00193187      4.61229 
    0.00193191      4.57981 
    0.00193194      4.57416 
    0.00193198      4.58424 
    0.00193201      4.61483 
    0.00193206      4.68172 
     0.0019321      4.78226 
    0.00193214      4.90999 
    0.00193219      5.08885 
    0.00193224      5.30791 
    0.00193229      5.56051 
    0.00193234      5.83727 
    0.00193239      6.18593 
    0.00193246      6.67266 
    0.00193255        7.379 
     0.0019328      9.51203 
    0.00193289      10.2119 
    0.00193297      10.6995 
    0.00193304      11.1133 
    0.00193309      11.3862 
    0.00193316      11.6322 
    0.00193321      11.7859 
    0.00193328      11.8771 
    0.00193331      11.8869 
    0.00193338      11.8479 
    0.00193343      11.7478 
     0.0019335       11.549 
    0.00193356      11.3131 
    0.00193363      10.9385 
     0.0019337      10.5172 
    0.00193379      9.92217 
    0.00193404      8.20665 
    0.00193413      7.60753 
    0.00193421      7.15452 
    0.00193427      6.83294 
    0.00193433      6.58029 
     0.0019344      6.31995 
    0.00193447      6.10282 
    0.00193453      5.94512 
     0.0019346      5.83044 
    0.00193466       5.7482 
    0.00193473      5.68868 
    0.00193483      5.64853 
     0.0019349      5.64271 
    0.00193506      5.64865 
    0.00193519      5.63417 
     0.0019353      5.58144 
    0.00193541      5.49696 
    0.00193552      5.36537 
    0.00193563      5.19987 
     0.0019359      4.78489 
    0.00193599      4.66921 
    0.00193608      4.57163 
    0.00193617      4.51133 
    0.00193624      4.48683 
    0.00193627      4.48541 
    0.00193633      4.49577 
    0.00193638      4.52463 
    0.00193644      4.57667 
    0.00193651      4.66318 
    0.00193657      4.78439 
    0.00193664      4.92712 
     0.0019367      5.10601 
    0.00193676      5.31055 
    0.00193681      5.51172 
    0.00193687      5.81272 
    0.00193692      6.06644 
    0.00193697      6.36974 
    0.00193702       6.7234 
    0.00193708      7.11002 
    0.00193714      7.60503 
    0.00193721      8.13901 
     0.0019373      8.94861 
    0.00193755      11.3159 
    0.00193764      12.0875 
    0.00193772      12.6574 
    0.00193778      13.0749 
    0.00193785      13.4333 
    0.00193791      13.6498 
    0.00193797      13.8087 
    0.00193802      13.8596 
    0.00193804      13.8647 
     0.0019381      13.8203 
    0.00193815      13.7239 
     0.0019382      13.5553 
    0.00193825      13.3233 
     0.0019383       13.006 
    0.00193837      12.5314 
    0.00193841       12.229 
     0.0019385      11.4647 
    0.00193861      10.3824 
    0.00193874      9.18424 
     0.0019388      8.55387 
    0.00193886      8.08623 
    0.00193891      7.65597 
    0.00193896       7.2709 
    0.00193902      6.94564 
    0.00193906       6.7426 
    0.00193909      6.57113 
    0.00193913      6.43277 
    0.00193917      6.32909 
    0.00193921      6.25703 
    0.00193926       6.2281 
     0.0019393      6.25279 
    0.00193935      6.33162 
    0.00193939      6.46458 
    0.00193944      6.65119 
    0.00193948      6.84469 
    0.00193952      7.12076 
    0.00193957      7.44438 
    0.00193961      7.81308 
    0.00193966      8.23121 
     0.0019397      8.69718 
    0.00193975      9.23269 
    0.00193982      9.97289 
    0.00193992      11.2342 
    0.00194009      13.4775 
    0.00194017      14.4064 
    0.00194024      15.2633 
     0.0019403      15.8586 
    0.00194036      16.3315 
    0.00194042      16.8084 
    0.00194048      17.1425 
    0.00194055      17.3928 
     0.0019406      17.4954 
    0.00194063      17.5135 
    0.00194068      17.4727 
    0.00194073      17.3732 
     0.0019408      17.1055 
    0.00194086      16.7084 
    0.00194093      16.1947 
      0.001941       15.516 
    0.00194109      14.6646 
    0.00194119      13.4269 
     0.0019414      10.8894 
     0.0019415      9.72468 
    0.00194157      8.97604 
    0.00194164       8.2825 
    0.00194169       7.8536 
    0.00194174      7.34514 
     0.0019418      6.88415 
    0.00194185      6.52415 
     0.0019419      6.20662 
    0.00194196      5.91087 
    0.00194202      5.59976 
    0.00194208      5.33353 
    0.00194212      5.14872 
    0.00194218      4.96331 
    0.00194223      4.80104 
    0.00194229      4.66071 
    0.00194236      4.53418 
    0.00194242      4.45243 
    0.00194247      4.39711 
    0.00194254      4.36107 
    0.00194258      4.35447 
    0.00194265      4.36942 
    0.00194271      4.40881 
    0.00194277      4.47222 
    0.00194282      4.54911 
    0.00194289      4.67124 
    0.00194295      4.81059 
    0.00194304      5.04141 
    0.00194316       5.3932 
    0.00194338      6.03769 
    0.00194348       6.3043 
    0.00194354      6.45383 
    0.00194362      6.59104 
    0.00194369      6.68072 
    0.00194377      6.73584 
    0.00194383      6.74509 
     0.0019439      6.72414 
    0.00194399      6.65426 
    0.00194409      6.53308 
    0.00194438      6.07346 
     0.0019445      5.91376 
     0.0019446      5.81292 
    0.00194466      5.76877 
     0.0019448      5.70969 
    0.00194504      5.64335 
    0.00194514      5.58281 
    0.00194523      5.49495 
    0.00194532       5.3792 
    0.00194539      5.25025 
    0.00194547      5.09625 
    0.00194557      4.84569 
    0.00194567      4.56949 
    0.00194587      3.98936 
    0.00194598      3.71556 
    0.00194607      3.52344 
    0.00194613      3.41347 
    0.00194618      3.31948 
    0.00194625      3.22906 
    0.00194632      3.16266 
    0.00194638       3.1237 
    0.00194644      3.10191 
    0.00194649      3.09599 
    0.00194656      3.10377 
    0.00194664      3.13385 
    0.00194673      3.19553 
    0.00194685      3.29641 
    0.00194699       3.4506 
    0.00194733      3.87075 
    0.00194749      4.03859 
    0.00194758      4.12518 
    0.00194768      4.19352 
    0.00194778      4.22921 
    0.00194785      4.23737 
    0.00194793      4.22389 
    0.00194802      4.18542 
     0.0019481      4.12891 
    0.00194821      4.02305 
    0.00194835      3.84357 
    0.00194861      3.49866 
    0.00194873      3.35673 
    0.00194883      3.25669 
    0.00194894      3.17448 
    0.00194902      3.12547 
    0.00194912      3.08406 
    0.00194923      3.06426 
    0.00194926      3.06319 
    0.00194935      3.07213 
    0.00194944      3.10108 
    0.00194954      3.15341 
    0.00194963      3.22859 
     0.0019497      3.30737 
    0.00194977      3.40339 
    0.00194986      3.53654 
    0.00194993       3.6726 
    0.00195002      3.86345 
    0.00195016      4.17689 
     0.0019504      4.73737 
    0.00195052      5.00032 
    0.00195063      5.20424 
    0.00195074      5.36819 
    0.00195086      5.49306 
    0.00195098      5.58459 
    0.00195109      5.63806 
    0.00195154      5.75857 
    0.00195171      5.84188 
    0.00195185      5.95279 
    0.00195196      6.08015 
    0.00195207      6.24856 
    0.00195215      6.39667 
    0.00195226      6.61663 
    0.00195241       6.9872 
    0.00195262      7.56908 
    0.00195274      7.86184 
    0.00195283      8.02763 
    0.00195292       8.1495 
    0.00195299      8.19455 
    0.00195302      8.20115 
     0.0019531      8.17242 
    0.00195317      8.09518 
    0.00195325      7.97195 
    0.00195333      7.76279 
    0.00195342      7.49546 
    0.00195351      7.18863 
    0.00195374      6.33017 
    0.00195383      6.02581 
    0.00195391      5.79217 
    0.00195399      5.59901 
    0.00195406      5.45787 
    0.00195414      5.35553 
    0.00195419      5.30779 
    0.00195426      5.26481 
    0.00195433      5.24838 
    0.00195445       5.2608 
    0.00195474      5.35537 
    0.00195483      5.36476 
    0.00195496      5.34827 
    0.00195511      5.28458 
    0.00195586      4.81748 
    0.00195602      4.68873 
    0.00195618      4.52735 
    0.00195645      4.22973 
    0.00195656      4.13355 
    0.00195666       4.0792 
    0.00195674      4.06013 
    0.00195675      4.05996 
    0.00195682      4.07137 
    0.00195689      4.10808 
    0.00195698      4.18291 
    0.00195705      4.27099 
    0.00195715      4.41631 
     0.0019574      4.81822 
    0.00195749       4.9516 
    0.00195757      5.04143 
    0.00195765      5.09376 
    0.00195772      5.11121 
     0.0019578      5.09364 
    0.00195786      5.05569 
    0.00195792      4.99835 
    0.00195802      4.87512 
    0.00195812      4.70656 
    0.00195833      4.30725 
    0.00195842       4.1596 
    0.00195849      4.07131 
    0.00195854      4.02313 
     0.0019586      3.98291 
    0.00195865      3.97257 
     0.0019587       3.9819 
    0.00195876      4.01449 
    0.00195881      4.06994 
    0.00195886      4.15167 
    0.00195892      4.26601 
    0.00195898      4.41173 
    0.00195904      4.58025 
    0.00195912      4.83297 
    0.00195921      5.18429 
    0.00195931      5.60427 
    0.00195949      6.34828 
    0.00195958      6.69975 
    0.00195966      6.97338 
    0.00195975      7.23371 
    0.00195982      7.41986 
     0.0019599      7.55943 
    0.00195999      7.65152 
    0.00196007      7.68631 
    0.00196009      7.68679 
    0.00196019      7.65364 
     0.0019603      7.54897 
    0.00196044      7.36184 
    0.00196073      6.91503 
    0.00196092      6.67706 
    0.00196131      6.24144 
    0.00196163      5.84146 
    0.00196173      5.73707 
    0.00196183      5.65891 
    0.00196193      5.62468 
    0.00196197      5.62238 
    0.00196206      5.64557 
    0.00196213      5.69402 
    0.00196221       5.7763 
    0.00196231      5.90798 
    0.00196244      6.14725 
    0.00196308      7.44565 
    0.00196324      7.80087 
    0.00196339      8.19968 
    0.00196373      9.19338 
    0.00196381      9.41865 
    0.00196391      9.60204 
      0.001964      9.70155 
    0.00196406      9.72484 
    0.00196413      9.69707 
    0.00196419      9.62285 
    0.00196425      9.50637 
    0.00196432       9.2981 
    0.00196438      9.08294 
    0.00196446      8.75185 
    0.00196454      8.34834 
    0.00196465       7.7625 
    0.00196483      6.80459 
    0.00196488      6.50854 
    0.00196496       6.1491 
    0.00196502      5.91571 
    0.00196508      5.71924 
    0.00196513      5.56395 
    0.00196519      5.45313 
    0.00196523      5.40434 
    0.00196528      5.37425 
     0.0019653       5.3719 
    0.00196535      5.39011 
    0.00196541      5.45678 
    0.00196547      5.57052 
    0.00196552      5.72162 
    0.00196558      5.89378 
    0.00196563      6.10119 
    0.00196568      6.33556 
    0.00196575      6.67098 
    0.00196585      7.20713 
    0.00196603      8.21954 
    0.00196649      10.9712 
    0.00196659      11.5509 
    0.00196668      12.1902 
    0.00196676      12.7985 
    0.00196687      13.6605 
    0.00196695      14.3841 
    0.00196703      15.1928 
    0.00196716      16.5736 
    0.00196742      19.5377 
     0.0019675      20.4105 
     0.0019676      21.3445 
    0.00196768      21.9462 
    0.00196773      22.2512 
    0.00196779      22.5122 
    0.00196787      22.6772 
     0.0019679        22.69 
    0.00196797      22.5932 
    0.00196802      22.4414 
    0.00196808      22.1209 
    0.00196815      21.6129 
    0.00196821      20.9549 
    0.00196829      20.1302 
    0.00196836      19.1778 
    0.00196843      18.0458 
    0.00196852      16.6655 
    0.00196878      12.1195 
    0.00196886      10.8731 
    0.00196893      9.67669 
    0.00196899      8.79887 
    0.00196906      7.98201 
     0.0019691       7.4612 
    0.00196914      6.96047 
    0.00196918      6.49407 
    0.00196922      6.06234 
    0.00196926      5.68915 
     0.0019693      5.36813 
    0.00196934      5.07286 
    0.00196937      4.80272 
    0.00196941       4.5666 
    0.00196944      4.36086 
    0.00196948      4.17415 
    0.00196951      4.00562 
    0.00196955      3.83508 
    0.00196959      3.66883 
    0.00196963      3.54379 
    0.00196968      3.40848 
    0.00196972      3.31299 
    0.00196977      3.21821 
    0.00196982      3.13899 
    0.00196988      3.07296 
    0.00196994      3.02226 
    0.00197003      2.98172 
    0.00197018      2.93907 
    0.00197029      2.90943 
    0.00197041      2.86179 
    0.00197049       2.8134 
    0.00197057      2.75573 
    0.00197067      2.66415 
    0.00197087      2.45813 
      0.001971      2.33122 
    0.00197109      2.25423 
    0.00197114      2.21961 
    0.00197122      2.18486 
    0.00197128      2.17014 
    0.00197131      2.16811 
    0.00197137      2.17492 
    0.00197143      2.19537 
    0.00197148      2.22979 
    0.00197154      2.27812 
    0.00197159       2.3391 
    0.00197165       2.4115 
    0.00197171      2.49505 
    0.00197179      2.63846 
    0.00197188      2.81718 
    0.00197218      3.44448 
    0.00197229      3.65821 
     0.0019724      3.84139 
    0.00197252      4.01039 
    0.00197265      4.15746 
    0.00197296      4.47318 
    0.00197315      4.69509 
    0.00197341      5.02102 
    0.00197353      5.15384 
    0.00197361      5.22574 
    0.00197372      5.27861 
    0.00197377      5.28811 
    0.00197387      5.27093 
    0.00197394      5.22443 
    0.00197403      5.13997 
    0.00197412      5.00836 
    0.00197421       4.8607 
     0.0019743      4.67133 
    0.00197446      4.32458 
    0.00197467       3.8256 
     0.0019748      3.54919 
    0.00197492      3.32736 
    0.00197501      3.16259 
    0.00197511      3.02882 
    0.00197518      2.93797 
    0.00197524      2.87812 
     0.0019753      2.83147 
    0.00197537      2.80191 
    0.00197542      2.79467 
    0.00197546      2.79933 
    0.00197551      2.81901 
    0.00197556      2.85566 
     0.0019756      2.91113 
    0.00197565       2.9873 
     0.0019757      3.08494 
    0.00197574      3.17512 
    0.00197578      3.29393 
    0.00197582      3.43239 
    0.00197586      3.59156 
     0.0019759      3.77242 
    0.00197594      3.97586 
    0.00197598      4.20263 
    0.00197602      4.45334 
    0.00197607      4.78032 
    0.00197611      5.09045 
    0.00197615      5.42607 
    0.00197621      5.91303 
    0.00197626      6.44358 
    0.00197632      7.08925 
    0.00197639      7.78225 
    0.00197646      8.66722 
    0.00197657      10.0639 
    0.00197676      12.4838 
    0.00197684      13.5092 
    0.00197693      14.4252 
      0.001977      15.1523 
    0.00197706       15.661 
    0.00197713      16.1009 
    0.00197718      16.3999 
    0.00197724      16.6184 
     0.0019773      16.7588 
    0.00197734      16.7913 
     0.0019774      16.7565 
    0.00197745      16.6238 
    0.00197752      16.3684 
    0.00197758      16.0589 
    0.00197764       15.639 
    0.00197771      15.0794 
     0.0019778      14.3506 
    0.00197803      12.1574 
     0.0019781      11.4718 
    0.00197817      10.9954 
    0.00197823      10.5261 
    0.00197829      10.2326 
    0.00197834      9.99442 
    0.00197839      9.81518 
    0.00197843      9.70944 
    0.00197848       9.6457 
    0.00197851      9.63735 
    0.00197855      9.65798 
    0.00197861      9.73856 
    0.00197866      9.87761 
    0.00197871      10.0715 
    0.00197877      10.3535 
    0.00197883      10.6925 
    0.00197891      11.2865 
    0.00197903      12.1705 
    0.00197918      13.3133 
    0.00197927      13.9874 
    0.00197934      14.4129 
     0.0019794      14.7114 
    0.00197948      14.9878 
    0.00197956      15.1579 
    0.00197961         15.2 
    0.00197968      15.1487 
    0.00197974      15.0302 
    0.00197981      14.7701 
    0.00197988      14.4056 
    0.00197996      13.8915 
    0.00198006       13.184 
    0.00198016      12.2382 
    0.00198029      11.0077 
    0.00198047      9.24135 
    0.00198055      8.50168 
    0.00198063      7.81775 
     0.0019807      7.20419 
    0.00198076      6.81493 
    0.00198082      6.36709 
    0.00198088      6.02767 
    0.00198094      5.68326 
      0.001981      5.36704 
    0.00198106      5.08681 
    0.00198111      4.88145 
    0.00198118      4.66174 
    0.00198124      4.50014 
    0.00198129      4.37643 
    0.00198136      4.23859 
    0.00198142      4.13138 
    0.00198149      4.05787 
    0.00198157      3.98542 
    0.00198165      3.94658 
    0.00198175      3.92118 
    0.00198183      3.91666 
      0.001982      3.93446 
    0.00198245      4.01929 
    0.00198268      4.03863 
     0.0019827      4.03895 
    0.00198291      4.02539 
    0.00198315      3.97472 
    0.00198341      3.91927 
    0.00198355      3.90689 
    0.00198366      3.91316 
    0.00198381      3.94191 
    0.00198417      4.03695 
    0.00198438      4.06176 
    0.00198459      4.08024 
    0.00198469      4.10749 
    0.00198476      4.14998 
    0.00198483      4.20812 
     0.0019849      4.28377 
    0.00198496      4.38247 
    0.00198503      4.52314 
     0.0019851      4.69633 
    0.00198518      4.92237 
    0.00198526       5.1826 
    0.00198536      5.54373 
    0.00198557      6.35112 
    0.00198564      6.60592 
    0.00198573      6.89239 
    0.00198579      7.04732 
    0.00198586       7.1896 
    0.00198593      7.27963 
    0.00198599      7.31196 
    0.00198601      7.31264 
    0.00198608      7.28176 
    0.00198614      7.19623 
    0.00198621      7.06527 
    0.00198626      6.92363 
    0.00198633      6.70763 
     0.0019864      6.45264 
    0.00198648      6.08763 
    0.00198669      5.16547 
    0.00198675      4.88972 
    0.00198682      4.63519 
    0.00198688      4.40847 
    0.00198693      4.25987 
    0.00198698      4.13177 
    0.00198703      4.02548 
    0.00198708      3.94194 
    0.00198713      3.88163 
    0.00198719       3.8409 
    0.00198723      3.83084 
    0.00198729      3.84449 
    0.00198733      3.87615 
    0.00198738      3.93128 
    0.00198743       4.0061 
    0.00198748      4.09902 
    0.00198753      4.21393 
    0.00198762       4.4257 
     0.0019877      4.66227 
    0.00198779      4.96753 
    0.00198791      5.39044 
    0.00198804      5.90053 
    0.00198818      6.52394 
    0.00198831      7.10265 
    0.00198847      7.87944 
    0.00198875      9.29224 
    0.00198887      9.84613 
    0.00198896      10.1667 
    0.00198903      10.3926 
    0.00198911      10.5841 
    0.00198918      10.6883 
    0.00198925      10.7248 
    0.00198932      10.6927 
    0.00198939      10.5775 
    0.00198944      10.4616 
    0.00198951      10.2185 
    0.00198957      9.94596 
    0.00198965      9.58995 
    0.00198972      9.12555 
    0.00198982      8.52662 
    0.00198994         7.62 
    0.00199011      6.40663 
    0.00199021      5.76895 
    0.00199029      5.29267 
    0.00199034      4.96255 
     0.0019904      4.65812 
    0.00199046      4.38069 
    0.00199051      4.16267 
    0.00199057      3.92297 
    0.00199061      3.76361 
    0.00199066      3.62125 
    0.00199072      3.45666 
    0.00199077      3.34736 
    0.00199082      3.25337 
    0.00199088      3.14977 
    0.00199094      3.06835 
    0.00199101      3.00643 
    0.00199107      2.96096 
    0.00199114       2.9258 
    0.00199124      2.89942 
    0.00199133      2.89243 
    0.00199146      2.90363 
    0.00199158      2.93053 
     0.0019917      2.97688 
    0.00199181      3.03914 
    0.00199189       3.0927 
    0.00199197      3.16693 
    0.00199206       3.2599 
    0.00199213      3.36535 
    0.00199222      3.50896 
     0.0019923      3.67199 
    0.00199238      3.86023 
    0.00199245      4.07536 
    0.00199253      4.29745 
    0.00199259      4.52614 
    0.00199267      4.82859 
    0.00199274      5.12479 
    0.00199283      5.52589 
    0.00199296      6.18614 
    0.00199316      7.15693 
    0.00199328      7.71847 
    0.00199337      8.07994 
    0.00199347      8.43404 
    0.00199356       8.7209 
    0.00199365      8.92696 
    0.00199374      9.08174 
    0.00199385      9.18579 
    0.00199396      9.22997 
      0.001994       9.2327 
    0.00199414      9.19877 
    0.00199442      9.03348 
    0.00199472      8.80653 
    0.00199487      8.65119 
    0.00199501      8.44061 
    0.00199513      8.20467 
    0.00199524      7.90942 
    0.00199536      7.55096 
    0.00199547       7.1584 
    0.00199559      6.67068 
    0.00199587      5.51989 
    0.00199596       5.1727 
    0.00199603      4.90275 
    0.00199611      4.66263 
    0.00199617      4.49165 
    0.00199622      4.36259 
    0.00199628      4.25824 
    0.00199633      4.18016 
    0.00199639      4.12953 
    0.00199644      4.10796 
    0.00199646      4.10568 
     0.0019965      4.11331 
    0.00199655      4.14378 
     0.0019966      4.19658 
    0.00199666      4.27808 
    0.00199671      4.39192 
    0.00199677      4.52881 
    0.00199686      4.76783 
    0.00199706      5.36591 
    0.00199717      5.66197 
    0.00199724      5.83855 
    0.00199732      5.98342 
     0.0019974      6.08372 
    0.00199747      6.13288 
    0.00199751      6.13958 
    0.00199758      6.11698 
    0.00199765      6.04946 
    0.00199772      5.92765 
     0.0019978      5.76066 
    0.00199788      5.57152 
    0.00199801      5.17833 
    0.00199814      4.81795 
     0.0019982       4.6382 
    0.00199826      4.51288 
    0.00199831      4.40705 
    0.00199837      4.32432 
    0.00199841      4.27253 
    0.00199846      4.24582 
     0.0019985      4.23793 
    0.00199854      4.24973 
    0.00199858      4.28184 
    0.00199862      4.33465 
    0.00199867      4.40831 
    0.00199871      4.50268 
    0.00199876      4.62699 
     0.0019988      4.78534 
    0.00199885      4.96839 
     0.0019989      5.17427 
    0.00199898       5.5347 
    0.00199906      5.97226 
    0.00199921      6.85403 
    0.00199934      7.58573 
    0.00199943      8.01644 
     0.0019995      8.31972 
    0.00199956      8.57484 
    0.00199962      8.75133 
    0.00199969      8.91252 
    0.00199976      8.99326 
    0.00199981       9.0134 
    0.00199987      8.98774 
    0.00199993      8.90772 
    0.00199999      8.76663 
    0.00200006      8.54863 
    0.00200014      8.26598 
    0.00200022      7.86281 
